#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite original reference when using these data,
# plus the Online Resource and date accessed.
#
#
# Archive: Tree-ring
#--------------------
# Contribution_Date
#	Date: 2013-05-15
#--------------------
# Title
#	Study_Name:  European Alps, 755-2004 AD, maximum latewood density temperature reconstruction, European Larch
#--------------------
# Investigators
#       Investigators: Büntgen, U.; Frank, D.C.; Nievergelt, D.; Esper, J.
#--------------------
# Description_and_Notes
#	Description:  The dataset consists of 180 MXD larch [Larix decidua Mill.] series from near timberline sites (86 recent samples) and subalpine construction timbers (94 historic
#       samples) dating from 735-2004. Recent samples were collected in the Swiss Alps at elevations between 1900 and 2200 m asl. Historic buildings are located in an altitudinal belt of 1500-1900 m asl, with their construction
#       wood often originating from higher elevations: 110 samples derive from the Lötschental (1258-2004), 39 from the Simplon region (735-1510), and 31 from the Aletsch region and Simmental (1681-1986). 
#       Samples were processed using a WALESCH 2003 X-ray densitometer with a resolution of 0.01 mm, and brightness variations transferred into g cm-3 using a calibration wedge (Eschbach et al. 1995; Lenz et al.1976). 
#       The mean segment length (i.e., the average number of rings per core or disc sample) is 264 yr, with means of 239 and 289 yr for the recent and historic subsamples, respectively. 
#       Average MXD is 0.87 g cm-3, with little difference between the recent (0.90 g cm3) and historic (0.84 g cm-3) material. The mean interseries correlation of the 180 MXD series is
#       r~0.59, calculated using COFECHA (Holmes 1983). For regional tree-ring comparison, the GAR June–August temperature reconstruction for the A.D. 951-2002 period by Büntgen et al. (2005a) is used. 
#       This record combines 1527 subalpine larch and pine RW series from the Swiss and Austrian Alps. A fraction of this rather large wood collection is used for the density measurements as utilized in this current
#       study, that is, 120 of the 180 larch MXD series derive from the RW dataset.
#       
#--------------------
# Publication
#       Authors: Ulf Büntgen, David C. Frank, Daniel Nievergelt, and Jan Esper
#       Published_Date_or_Year: 2006-11-01
#       Published_Title: Summer Temperature Variations in the European Alps, A.D. 755–2004
#       Journal_Name: Journal of Climate
#       Volume: 19
#       Edition: 
#       Issue: 21
#       Pages: 5606-5623
#       Report_Number: 
#       DOI: 10.1175/JCLI3917.1
#       Publication_Place: Boston, United States
#       Publisher: American Meteorological Society
#       ISBN: 0894-8755 
#       Online_Resource: http://journals.ametsoc.org/doi/full/10.1175/JCLI3917.1
#       Other_Reference_Details: 
#       Abstract: Annually resolved summer temperatures for the European Alps are described. The reconstruction covers the A.D. 755-2004 period and is based on 180 recent and historic larch [Larix decidua Mill.] 
#       density series. The regional curve standardization method was applied to preserve interannual to multicentennial variations in this high-elevation proxy dataset. 
#       Instrumental measurements from high- (low-) elevation grid boxes back to 1818 (1760) reveal strongest growth response to current-year June–September mean temperatures. 
#       The reconstruction correlates at 0.7 with high-elevation temperatures back to 1818, with a greater signal in the higher-frequency domain (r = 0.8). Low-elevation instrumental 
#       data back to 1760 agree with the reconstruction’s interannual variation, although a decoupling between (warmer) instrumental and (cooler) proxy data before 1840 is noted. 
#       This offset is larger than during any period of overlap with more recent high-elevation instrumental data, even though the proxy time series always contains some unexplained variance. 
#       The reconstruction indicates positive temperatures in the tenth and thirteenth century that resemble twentieth-century conditions, and are separated by a prolonged cooling from 1350 to 1700. 
#       Six of the 10 warmest decades over the 755-2004 period are recorded in the twentieth century. Maximum temperature amplitude over the past 1250 yr is estimated to be 3.1°C between the warmest (1940s) 
#       and coldest (1810s) decades. This estimate is, however, affected by the calibration with instrumental temperature data. Warm summers seem to coincide with periods of high solar activity, 
#       and cold summers vice versa. The record captures the full range of past European temperature variability, that is, the extreme years 1816 and 2003, warmth during medieval and recent times, and cold in between. 
#       Comparison with regional- and large-scale reconstructions reveals similar decadal to longer-term variability.
#------------------
# Funding_Agency
#       Funding_Agency_Name: European Union
#       Grant: ALP-IMP
#------------------
# Funding_Agency
#       Funding_Agency_Name: Swiss National Science Foundation
#       Grant: NCCR Climate and EURO-TRANS (200021-105663).
#------------------
# Site_Information 
#       Site_Name: Swiss Alps
#       Location: Europe>Western Europe>Switzerland
#	Region: PAGES Euro Med 2k
#	Country: Switzerland
#	Northernmost_Latitude: 46.4
# 	Southernmost_Latitude: 46.4
# 	Easternmost_Longitude: 7.8
# 	Westernmost_Longitude: 7.8
# 	Elevation: 
#------------------
# Data_Collection
#	Collection_Name: Switzerland06 PAGES 2k
#	Earliest_Year: 755
#	Most_Recent_Year: 2004
#	Time_Unit: years AD
#	Core_Length:
#	Notes: This dataset is about Switzerland Alpine Tree ring data; PAGES ID, Eur_7; Correlation with temperature, positive, CRUTEM4v ;
#------------------
# Species
#
#	Species_Name: Larix decidua Mill.
#	Common_Name: European Larch
#------------------
#
# Chronology:
#
#----------------	
# Variables
#
	Year_AD 	year       ,    , , calendar years AD,                         ,          ,                                                     , , N
	T_recon   	Temperature, MXD, , degrees Celsius  , warm season temperatures, Tree ring, June-September temperature anomalies w.r.t 1901-2000, , N
#
#----------------
# Data
#
Year	T_recon
1041	-0.581292707
1042	-1.620198877
1043	-1.853952765
1044	0.236845903
1045	-1.503321933
1046	-3.931765106
1047	-3.788915507
1048	-3.490229983
1049	-2.087706653
1050	-0.191702893
1051	-3.41231202
1052	-2.685077701
1053	-1.386444988
1054	-2.750009337
1055	-2.633132393
1056	-2.542228103
1057	-1.256581717
1058	-0.126771257
1059	-0.3864978
1060	0.301777538
1061	-1.542280914
1062	-2.568200757
1063	-2.970776898
1064	-1.06178681
1065	-0.672196996
1066	0.496572445
1067	-1.685130512
1068	-1.918884401
1069	-2.8279273
1070	0.808244296
1071	-0.866991903
1072	-2.594173411
1073	-2.204583598
1074	-2.46431014
1075	-0.425456781
1076	-1.789021129
1077	-1.178663754
1078	0.171914267
1079	-0.659210669
1080	-1.789021129
1081	-2.321460542
1082	-2.46431014
1083	-2.334446869
1084	-0.321566164
1085	-0.347538818
1086	-0.360525145
1087	-0.02288064
1088	-1.737075821
1089	-1.295540699
1090	-1.931870728
1091	-0.373511472
1092	0.431640809
1093	-0.3864978
1094	0.561504081
1095	0.003092014
1096	-0.646224342
1097	0.132955286
1098	-1.282554371
1099	-1.360472334
1100	-0.594279034
1101	-0.815046595
1102	-0.126771257
1103	-0.3864978
1104	-0.918937212
1105	0.392681828
1106	-0.490388417
1107	-2.750009337
1108	-2.866886281
1109	-1.983816036
1110	-0.828032922
1111	-1.1526911
1112	-1.711103167
1113	-2.412364832
1114	-1.724089494
1115	0.743312661
1116	-0.996855175
1117	-3.022722207
1118	-1.827980111
1119	-1.06178681
1120	-1.009841502
1121	-0.516361071
1122	-0.97088252
1123	-0.802060268
1124	-0.892964558
1125	-2.568200757
1126	-0.139757584
1127	-2.879872608
1128	-1.33449968
1129	-0.931923539
1130	0.145941613
1131	-0.438443108
1132	-0.607265361
1133	-0.724142305
1134	-0.607265361
1135	-0.87997823
1136	-0.425456781
1137	-0.542333725
1138	-0.308579837
1139	1.535478615
1140	-0.061839621
1141	-0.035866967
1142	-0.243648201
1143	0.34073652
1144	-1.892911746
1145	0.977066549
1146	-0.009894313
1147	-0.815046595
1148	-0.97088252
1149	-0.256634528
1150	0.626435716
1151	-1.879925419
1152	-0.815046595
1153	1.236793091
1154	-1.204636409
1155	0.171914267
1156	-0.035866967
1157	-0.02288064
1158	0.288791211
1159	0.743312661
1160	0.652408371
1161	0.808244296
1162	0.327750192
1163	-0.47740209
1164	-0.412470454
1165	0.951093895
1166	0.691367352
1167	0.379695501
1168	0.678381025
1169	-0.230661874
1170	0.535531426
1171	-0.334552491
1172	-0.802060268
1173	-0.607265361
1174	-1.620198877
1175	-0.20468922
1176	0.055037323
1177	-0.282607183
1178	-1.412417643
1179	-0.789073941
1180	-1.022827829
1181	-1.970829709
1182	-1.892911746
1183	-1.1526911
1184	-0.957896193
1185	-1.06178681
1186	-1.386444988
1187	-0.373511472
1188	-0.97088252
1189	-1.295540699
1190	-1.33449968
1191	-0.763101286
1192	-1.840966438
1193	-1.035814156
1194	0.106982631
1195	-0.438443108
1196	0.081009977
1197	-0.061839621
1198	0.288791211
1199	0.665394698
1200	0.327750192
1201	0.522545099
1202	0.847203278
1203	1.067970839
1204	0.912134913
1205	0.821230623
1206	0.756298988
1207	0.016078341
1208	0.977066549
1209	0.327750192
1210	-0.29559351
1211	0.431640809
1212	0.912134913
1213	0.457613464
1214	0.626435716
1215	-0.02288064
1216	0.548517754
1217	-0.152743911
1218	0.587476735
1219	0.132955286
1220	0.83421695
1221	0.639422043
1222	0.184900594
1223	0.145941613
1224	0.093996304
1225	0.678381025
1226	0.769285315
1227	-0.11378493
1228	0.003092014
1229	-0.620251688
1230	-0.20468922
1231	-0.3864978
1232	-0.165730238
1233	-0.399484127
1234	0.236845903
1235	-0.139757584
1236	-0.165730238
1237	-0.581292707
1238	-0.11378493
1239	-0.282607183
1240	-0.087812276
1241	0.093996304
1242	-0.308579837
1243	-0.399484127
1244	-0.035866967
1245	0.132955286
1246	0.574490408
1247	0.613449389
1248	-0.009894313
1249	-0.503374744
1250	0.119968958
1251	0.405668155
1252	-0.256634528
1253	0.288791211
1254	-0.555320052
1255	0.029064668
1256	-0.776087613
1257	-1.386444988
1258	-1.529294587
1259	-0.399484127
1260	-0.568306379
1261	-0.061839621
1262	0.314763865
1263	-0.20468922
1264	-0.269620855
1265	-0.529347398
1266	-0.165730238
1267	-0.243648201
1268	-0.230661874
1269	-0.061839621
1270	-0.230661874
1271	-0.165730238
1272	0.314763865
1273	0.574490408
1274	0.288791211
1275	-0.217675547
1276	-0.048853294
1277	0.470599791
1278	0.392681828
1279	1.003039203
1280	0.353722847
1281	-0.061839621
1282	-0.139757584
1283	0.470599791
1284	0.34073652
1285	0.34073652
1286	0.366709174
1287	0.197886921
1288	0.106982631
1289	-0.139757584
1290	-1.256581717
1291	-0.02288064
1292	-0.892964558
1293	-0.230661874
1294	-0.97088252
1295	-0.815046595
1296	-0.685183324
1297	-0.490388417
1298	-0.308579837
1299	-0.594279034
1300	-0.100798603
1301	-0.646224342
1302	-1.620198877
1303	-0.646224342
1304	0.042050996
1305	-0.711155978
1306	-0.100798603
1307	-0.87997823
1308	-0.217675547
1309	-0.321566164
1310	-0.983868847
1311	-0.47740209
1312	-1.438390297
1313	-1.191650082
1314	-1.113732119
1315	-1.685130512
1316	-0.542333725
1317	-1.126718446
1318	-0.931923539
1319	-1.204636409
1320	-2.568200757
1321	-0.828032922
1322	-1.529294587
1323	-0.892964558
1324	-0.646224342
1325	-0.373511472
1326	-1.295540699
1327	-2.516255449
1328	-1.620198877
1329	-1.529294587
1330	-2.10069298
1331	-2.022775018
1332	-0.256634528
1333	0.093996304
1334	-0.360525145
1335	-1.256581717
1336	-0.412470454
1337	-0.866991903
1338	-0.490388417
1339	-0.334552491
1340	-0.269620855
1341	-0.724142305
1342	-0.698169651
1343	-0.568306379
1344	0.042050996
1345	-1.100745792
1346	-1.191650082
1347	-0.931923539
1348	-0.776087613
1349	-0.542333725
1350	-1.905898074
1351	-0.47740209
1352	-0.815046595
1353	-1.035814156
1354	-0.464415762
1355	-0.29559351
1356	-0.711155978
1357	-0.29559351
1358	-0.854005576
1359	-1.412417643
1360	-2.983763225
1361	-0.607265361
1362	-1.022827829
1363	-0.256634528
1364	-0.399484127
1365	-0.373511472
1366	-1.412417643
1367	-0.931923539
1368	-0.503374744
1369	-1.126718446
1370	-1.42540397
1371	-0.594279034
1372	-0.983868847
1373	-0.412470454
1374	-0.763101286
1375	-0.711155978
1376	-1.931870728
1377	-2.308474215
1378	-2.061733999
1379	-0.789073941
1380	-0.815046595
1381	-0.425456781
1382	-0.776087613
1383	-0.724142305
1384	-0.555320052
1385	-0.503374744
1386	-0.438443108
1387	-0.776087613
1388	-0.931923539
1389	-0.815046595
1390	-0.918937212
1391	-0.97088252
1392	-1.074773137
1393	-0.815046595
1394	-0.854005576
1395	-0.399484127
1396	-0.866991903
1397	-0.737128632
1398	-1.009841502
1399	-1.568253568
1400	-0.425456781
1401	-0.866991903
1402	-0.035866967
1403	-0.191702893
1404	-0.555320052
1405	-0.425456781
1406	-0.918937212
1407	-0.451429435
1408	-1.659157858
1409	-0.620251688
1410	-1.048800483
1411	-0.97088252
1412	-0.828032922
1413	-0.516361071
1414	-0.399484127
1415	-0.516361071
1416	-1.087759465
1417	-0.854005576
1418	-0.685183324
1419	-0.983868847
1420	-0.412470454
1421	-0.815046595
1422	-0.308579837
1423	-1.139704773
1424	-0.217675547
1425	-0.905950885
1426	-1.827980111
1427	-1.412417643
1428	-1.776034802
1429	-0.905950885
1430	-0.828032922
1431	-0.3864978
1432	-1.035814156
1433	-0.854005576
1434	-1.204636409
1435	-1.438390297
1436	-0.568306379
1437	-0.581292707
1438	-0.490388417
1439	-1.113732119
1440	-0.165730238
1441	-1.295540699
1442	-0.944909866
1443	-0.918937212
1444	-0.178716566
1445	-0.425456781
1446	-0.646224342
1447	-0.568306379
1448	-0.750114959
1449	-1.217622736
1450	-1.672144185
1451	-1.827980111
1452	-0.983868847
1453	-1.191650082
1454	-1.866939092
1455	-1.789021129
1456	-2.321460542
1457	-1.074773137
1458	-1.06178681
1459	-3.32140773
1460	-2.295487887
1461	-1.542280914
1462	-1.51630826
1463	-1.581239895
1464	-0.750114959
1465	-1.789021129
1466	-1.06178681
1467	-1.087759465
1468	-1.360472334
1469	-1.42540397
1470	-2.230556252
1471	-0.97088252
1472	-1.087759465
1473	-0.646224342
1474	-1.477349278
1475	-0.724142305
1476	-0.646224342
1477	-1.24359539
1478	-0.996855175
1479	-0.685183324
1480	-1.464362951
1481	-1.24359539
1482	-0.542333725
1483	-0.347538818
1484	-0.100798603
1485	-1.165677427
1486	-0.360525145
1487	-0.139757584
1488	-0.360525145
1489	-0.815046595
1490	-0.334552491
1491	-1.165677427
1492	-0.178716566
1493	-0.282607183
1494	-0.100798603
1495	-0.490388417
1496	-1.373458661
1497	-1.438390297
1498	-3.269462422
1499	-1.568253568
1500	-0.594279034
1501	-0.866991903
1502	-0.607265361
1503	-0.698169651
1504	-0.685183324
1505	-1.386444988
1506	-0.892964558
1507	-1.256581717
1508	-1.269568044
1509	-0.659210669
1510	-0.841019249
1511	-1.06178681
1512	-0.373511472
1513	-0.659210669
1514	-0.47740209
1515	-1.347486007
1516	-0.724142305
1517	-0.659210669
1518	-0.464415762
1519	-0.308579837
1520	-0.815046595
1521	-0.256634528
1522	-0.516361071
1523	-0.97088252
1524	-0.152743911
1525	-0.581292707
1526	-0.048853294
1527	-0.944909866
1528	-0.464415762
1529	-0.828032922
1530	-0.529347398
1531	-0.555320052
1532	-0.87997823
1533	-1.113732119
1534	-0.87997823
1535	-0.659210669
1536	-0.321566164
1537	-0.944909866
1538	-1.503321933
1539	-2.022775018
1540	-1.165677427
1541	-1.737075821
1542	-2.256528906
1543	-1.490335605
1544	-1.230609063
1545	-0.815046595
1546	-1.035814156
1547	-1.555267241
1548	-1.048800483
1549	-2.347433196
1550	-1.853952765
1551	-0.866991903
1552	-1.464362951
1553	-0.828032922
1554	-1.06178681
1555	-1.581239895
1556	0.34073652
1557	-1.503321933
1558	-1.009841502
1559	-0.594279034
1560	-1.100745792
1561	-0.672196996
1562	-0.724142305
1563	-1.06178681
1564	-1.451376624
1565	-0.789073941
1566	-0.373511472
1567	-0.905950885
1568	-0.931923539
1569	-1.814993784
1570	-1.139704773
1571	-2.308474215
1572	-1.905898074
1573	-2.983763225
1574	-1.724089494
1575	-1.24359539
1576	-2.152638289
1577	-2.178610943
1578	-1.659157858
1579	-2.28250156
1580	-2.568200757
1581	-2.451323813
1582	-2.970776898
1583	-1.866939092
1584	-1.100745792
1585	-2.399378504
1586	-1.035814156
1587	-2.801954645
1588	-2.243542579
1589	-3.464257329
1590	-2.775981991
1591	-2.568200757
1592	-2.399378504
1593	-2.243542579
1594	-2.087706653
1595	-1.451376624
1596	-2.542228103
1597	-1.646171531
1598	-1.711103167
1599	-2.594173411
1600	-2.788968318
1601	-2.139651962
1602	-2.152638289
1603	-2.087706653
1604	-1.451376624
1605	-2.113679308
1606	-2.55521443
1607	-1.970829709
1608	-2.477296467
1609	-2.217569925
1610	-1.24359539
1611	-0.931923539
1612	-0.711155978
1613	-0.892964558
1614	-0.841019249
1615	-0.789073941
1616	-0.672196996
1617	-1.711103167
1618	-1.568253568
1619	-1.814993784
1620	-1.204636409
1621	-2.165624616
1622	-0.905950885
1623	-1.087759465
1624	-1.217622736
1625	-1.866939092
1626	-1.776034802
1627	-2.685077701
1628	-3.191544459
1629	-1.087759465
1630	-1.126718446
1631	-1.386444988
1632	-3.191544459
1633	-2.477296467
1634	-2.139651962
1635	-1.646171531
1636	-2.165624616
1637	-0.905950885
1638	-0.866991903
1639	-2.711050355
1640	-2.126665635
1641	-2.425351159
1642	-2.853899954
1643	-2.126665635
1644	-2.074720326
1645	-1.412417643
1646	-1.672144185
1647	-2.022775018
1648	-2.243542579
1649	-2.243542579
1650	-1.840966438
1651	-1.412417643
1652	-1.996802363
1653	-1.568253568
1654	-1.776034802
1655	-1.295540699
1656	-0.866991903
1657	-0.581292707
1658	-0.47740209
1659	-1.06178681
1660	0.808244296
1661	-1.620198877
1662	-1.464362951
1663	-2.620146066
1664	-1.451376624
1665	-1.217622736
1666	-0.490388417
1667	-2.438337486
1668	-0.412470454
1669	-1.685130512
1670	-1.490335605
1671	-1.178663754
1672	-1.295540699
1673	-1.33449968
1674	-1.399431316
1675	-3.230503441
1676	-1.814993784
1677	-2.217569925
1678	-1.724089494
1679	-1.1526911
1680	-0.854005576
1681	-0.360525145
1682	-1.51630826
1683	-0.957896193
1684	-1.269568044
1685	-2.672091374
1686	-3.723983871
1687	-2.788968318
1688	-1.944857055
1689	-2.840913627
1690	-2.672091374
1691	-2.126665635
